127.0.0.1 - - [12/May/2022:22:43:59 +0700] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [12/May/2022:22:49:53 +0700] "GET /LdStore/product/Roboto-Regular.ttf HTTP/1.1" 400 640
0:0:0:0:0:0:0:1 - - [12/May/2022:22:50:07 +0700] "POST /LdStore/product/270 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [12/May/2022:22:50:07 +0700] "GET /LdStore/product/270 HTTP/1.1" 200 113284
0:0:0:0:0:0:0:1 - - [12/May/2022:22:50:07 +0700] "GET /LdStore/template/user/wp-content/plugins/revslider/public/assets/js/rs6.mine434.js?ver=6.4.11 HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [12/May/2022:22:50:07 +0700] "GET /LdStore/template/user/images/ld-store-logo-bluemind.html HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [12/May/2022:22:50:07 +0700] "GET /LdStore/template/user/wp-content/themes/electro/assets/vendor/fontawesome/webfonts/fa-solid-900.html HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [12/May/2022:22:50:07 +0700] "GET /LdStore/product/Roboto-Regular.ttf HTTP/1.1" 400 640
0:0:0:0:0:0:0:1 - - [12/May/2022:22:53:06 +0700] "GET /LdStore/admin/index HTTP/1.1" 200 22653
0:0:0:0:0:0:0:1 - - [12/May/2022:22:53:08 +0700] "GET /LdStore/admin/quan-ly-hoa-don HTTP/1.1" 200 24846
0:0:0:0:0:0:0:1 - - [12/May/2022:22:53:10 +0700] "GET /LdStore/admin/quan-ly-hoa-don/chi-tiet/32 HTTP/1.1" 200 14386
0:0:0:0:0:0:0:1 - - [12/May/2022:22:53:21 +0700] "GET /LdStore/admin/quan-ly-san-pham/?s=%C4%90%E1%BB%93ng%20h%E1%BB%93%20th%C3%B4ng%20minh%20Amazfit%20GTS%203 HTTP/1.1" 200 11510
0:0:0:0:0:0:0:1 - - [12/May/2022:22:53:27 +0700] "GET /LdStore/admin/quan-ly-hoa-don/chi-tiet/32 HTTP/1.1" 200 14386
0:0:0:0:0:0:0:1 - - [12/May/2022:22:53:39 +0700] "GET /LdStore/admin/quan-ly-tai-khoan/?s=33 HTTP/1.1" 200 11934
0:0:0:0:0:0:0:1 - - [12/May/2022:22:53:45 +0700] "GET /LdStore/admin/index HTTP/1.1" 200 22653
0:0:0:0:0:0:0:1 - - [12/May/2022:22:53:49 +0700] "GET /LdStore/admin/index?s=WEEK HTTP/1.1" 200 22662
0:0:0:0:0:0:0:1 - - [12/May/2022:22:53:52 +0700] "GET /LdStore/admin/index?s=MONTH HTTP/1.1" 200 22662
0:0:0:0:0:0:0:1 - - [12/May/2022:22:53:56 +0700] "GET /LdStore/admin/index?s=YEAR HTTP/1.1" 200 22662
0:0:0:0:0:0:0:1 - - [12/May/2022:22:57:43 +0700] "GET /LdStore/admin/quan-ly-san-pham HTTP/1.1" 200 59010
0:0:0:0:0:0:0:1 - - [12/May/2022:22:57:47 +0700] "GET /LdStore/admin/cap-nhat-san-pham/270 HTTP/1.1" 200 17992
0:0:0:0:0:0:0:1 - - [12/May/2022:22:57:52 +0700] "POST /LdStore/admin/cap-nhat-san-pham/270 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [12/May/2022:22:57:52 +0700] "GET /LdStore/admin/cap-nhat-san-pham/270 HTTP/1.1" 200 18179
0:0:0:0:0:0:0:1 - - [12/May/2022:22:57:54 +0700] "GET /LdStore/cua-hang HTTP/1.1" 200 147370
0:0:0:0:0:0:0:1 - - [12/May/2022:22:57:54 +0700] "GET /LdStore/template/user/wp-content/plugins/revslider/public/assets/js/rs6.mine434.js?ver=6.4.11 HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [12/May/2022:22:57:54 +0700] "GET /LdStore/template/user/images/ld-store-logo-bluemind.html HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [12/May/2022:22:57:55 +0700] "GET /LdStore/template/user/wp-content/themes/electro/assets/vendor/fontawesome/webfonts/fa-solid-900.html HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [12/May/2022:22:57:56 +0700] "GET /LdStore/cua-hang?s=0&order=date HTTP/1.1" 200 147483
0:0:0:0:0:0:0:1 - - [12/May/2022:22:57:56 +0700] "GET /LdStore/template/user/wp-content/plugins/revslider/public/assets/js/rs6.mine434.js?ver=6.4.11 HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [12/May/2022:22:57:56 +0700] "GET /LdStore/template/user/images/ld-store-logo-bluemind.html HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [12/May/2022:22:57:56 +0700] "GET /LdStore/template/user/wp-content/themes/electro/assets/vendor/fontawesome/webfonts/fa-solid-900.html HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [12/May/2022:22:57:57 +0700] "GET /LdStore/product/270 HTTP/1.1" 200 111776
0:0:0:0:0:0:0:1 - - [12/May/2022:22:57:57 +0700] "GET /LdStore/template/user/wp-content/plugins/revslider/public/assets/js/rs6.mine434.js?ver=6.4.11 HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [12/May/2022:22:57:57 +0700] "GET /LdStore/template/user/images/ld-store-logo-bluemind.html HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [12/May/2022:22:57:57 +0700] "GET /LdStore/template/user/wp-content/themes/electro/assets/vendor/fontawesome/webfonts/fa-solid-900.html HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [12/May/2022:22:57:57 +0700] "GET /LdStore/product/Roboto-Regular.ttf HTTP/1.1" 400 640
0:0:0:0:0:0:0:1 - - [12/May/2022:22:58:12 +0700] "GET /LdStore/deletecomment/16 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [12/May/2022:22:58:12 +0700] "GET /LdStore/product/270 HTTP/1.1" 200 110657
0:0:0:0:0:0:0:1 - - [12/May/2022:22:58:12 +0700] "GET /LdStore/template/user/wp-content/plugins/revslider/public/assets/js/rs6.mine434.js?ver=6.4.11 HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [12/May/2022:22:58:12 +0700] "GET /LdStore/template/user/images/ld-store-logo-bluemind.html HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [12/May/2022:22:58:12 +0700] "GET /LdStore/template/user/wp-content/themes/electro/assets/vendor/fontawesome/webfonts/fa-solid-900.html HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [12/May/2022:22:58:12 +0700] "GET /LdStore/product/Roboto-Regular.ttf HTTP/1.1" 400 640
0:0:0:0:0:0:0:1 - - [12/May/2022:22:58:33 +0700] "GET /LdStore/cua-hang/?s=1 HTTP/1.1" 200 114820
0:0:0:0:0:0:0:1 - - [12/May/2022:22:58:33 +0700] "GET /LdStore/template/user/wp-content/plugins/revslider/public/assets/js/rs6.mine434.js?ver=6.4.11 HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [12/May/2022:22:58:33 +0700] "GET /LdStore/template/user/images/ld-store-logo-bluemind.html HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [12/May/2022:22:58:33 +0700] "GET /LdStore/template/user/wp-content/themes/electro/assets/vendor/fontawesome/webfonts/fa-solid-900.html HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [12/May/2022:23:04:27 +0700] "GET /LdStore/ HTTP/1.1" 200 283173
0:0:0:0:0:0:0:1 - - [12/May/2022:23:04:27 +0700] "GET /LdStore/template/user/wp-content/plugins/revslider/public/assets/js/rs6.mine434.js?ver=6.4.11 HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [12/May/2022:23:04:27 +0700] "GET /LdStore/template/user/images/ld-store-logo-bluemind.html HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [12/May/2022:23:04:27 +0700] "GET /LdStore/template/user/wp-content/themes/electro/assets/vendor/fontawesome/webfonts/fa-solid-900.html HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [12/May/2022:23:04:30 +0700] "GET /LdStore/template/user/wp-content/themes/electro/assets/vendor/fontawesome/webfonts/fa-brands-400.html HTTP/1.1" 200 78460
0:0:0:0:0:0:0:1 - - [12/May/2022:23:04:30 +0700] "GET /LdStore/template/user/wp-content/themes/electro/assets/vendor/fontawesome/webfonts/fa-brands-400.woff HTTP/1.1" 200 92136
0:0:0:0:0:0:0:1 - - [12/May/2022:23:08:50 +0700] "GET /LdStore/cua-hang HTTP/1.1" 200 147370
0:0:0:0:0:0:0:1 - - [12/May/2022:23:08:50 +0700] "GET /LdStore/template/user/wp-content/plugins/revslider/public/assets/js/rs6.mine434.js?ver=6.4.11 HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [12/May/2022:23:08:50 +0700] "GET /LdStore/template/user/images/ld-store-logo-bluemind.html HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [12/May/2022:23:08:50 +0700] "GET /LdStore/template/user/wp-content/themes/electro/assets/vendor/fontawesome/webfonts/fa-solid-900.html HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [12/May/2022:23:12:37 +0700] "GET /LdStore/cua-hang HTTP/1.1" 200 120177
0:0:0:0:0:0:0:1 - - [12/May/2022:23:12:38 +0700] "GET /LdStore/template/user/wp-content/plugins/revslider/public/assets/js/rs6.mine434.js?ver=6.4.11 HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [12/May/2022:23:12:38 +0700] "GET /LdStore/template/user/images/ld-store-logo-bluemind.html HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [12/May/2022:23:12:38 +0700] "GET /LdStore/template/user/wp-content/themes/electro/assets/vendor/fontawesome/webfonts/fa-solid-900.html HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [12/May/2022:23:14:06 +0700] "GET /LdStore/cua-hang/?s=1 HTTP/1.1" 200 114777
0:0:0:0:0:0:0:1 - - [12/May/2022:23:14:07 +0700] "GET /LdStore/template/user/wp-content/plugins/revslider/public/assets/js/rs6.mine434.js?ver=6.4.11 HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [12/May/2022:23:14:07 +0700] "GET /LdStore/template/user/images/ld-store-logo-bluemind.html HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [12/May/2022:23:14:07 +0700] "GET /LdStore/template/user/wp-content/themes/electro/assets/vendor/fontawesome/webfonts/fa-solid-900.html HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [12/May/2022:23:16:53 +0700] "GET /LdStore/product/174 HTTP/1.1" 200 116791
0:0:0:0:0:0:0:1 - - [12/May/2022:23:16:53 +0700] "GET /LdStore/template/user/wp-content/plugins/revslider/public/assets/js/rs6.mine434.js?ver=6.4.11 HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [12/May/2022:23:16:53 +0700] "GET /LdStore/template/user/images/ld-store-logo-bluemind.html HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [12/May/2022:23:16:53 +0700] "GET /LdStore/template/user/wp-content/themes/electro/assets/vendor/fontawesome/webfonts/fa-solid-900.html HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [12/May/2022:23:16:53 +0700] "GET /LdStore/product/Roboto-Regular.ttf HTTP/1.1" 400 640
0:0:0:0:0:0:0:1 - - [12/May/2022:23:17:03 +0700] "GET /LdStore/search/?s=%C4%90%E1%BB%93ng+h%E1%BB%93+th%C3%B4ng+minh+Amazfit+GTR+3 HTTP/1.1" 200 82923
0:0:0:0:0:0:0:1 - - [12/May/2022:23:17:03 +0700] "GET /LdStore/template/user/wp-content/plugins/revslider/public/assets/js/rs6.mine434.js?ver=6.4.11 HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [12/May/2022:23:17:03 +0700] "GET /LdStore/template/user/images/ld-store-logo-bluemind.html HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [12/May/2022:23:17:03 +0700] "GET /LdStore/template/user/wp-content/themes/electro/assets/vendor/fontawesome/webfonts/fa-solid-900.html HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [12/May/2022:23:17:29 +0700] "GET /LdStore/product/174 HTTP/1.1" 200 117250
0:0:0:0:0:0:0:1 - - [12/May/2022:23:17:29 +0700] "GET /LdStore/template/user/wp-content/plugins/revslider/public/assets/js/rs6.mine434.js?ver=6.4.11 HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [12/May/2022:23:17:29 +0700] "GET /LdStore/template/user/images/ld-store-logo-bluemind.html HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [12/May/2022:23:17:29 +0700] "GET /LdStore/template/user/wp-content/themes/electro/assets/vendor/fontawesome/webfonts/fa-solid-900.html HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [12/May/2022:23:17:29 +0700] "GET /LdStore/product/Roboto-Regular.ttf HTTP/1.1" 400 640
0:0:0:0:0:0:0:1 - - [12/May/2022:23:20:35 +0700] "GET /LdStore/dang-nhap HTTP/1.1" 200 77761
0:0:0:0:0:0:0:1 - - [12/May/2022:23:20:35 +0700] "GET /LdStore/template/user/wp-content/plugins/revslider/public/assets/js/rs6.mine434.js?ver=6.4.11 HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [12/May/2022:23:20:35 +0700] "GET /LdStore/template/user/images/ld-store-logo-bluemind.html HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [12/May/2022:23:20:35 +0700] "GET /LdStore/template/user/wp-content/themes/electro/assets/vendor/fontawesome/webfonts/fa-solid-900.html HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [12/May/2022:23:20:46 +0700] "POST /LdStore/dang-nhap HTTP/1.1" 200 284296
0:0:0:0:0:0:0:1 - - [12/May/2022:23:20:46 +0700] "GET /LdStore/template/user/wp-content/plugins/revslider/public/assets/js/rs6.mine434.js?ver=6.4.11 HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [12/May/2022:23:20:46 +0700] "GET /LdStore/template/user/images/ld-store-logo-bluemind.html HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [12/May/2022:23:20:46 +0700] "GET /LdStore/template/user/wp-content/themes/electro/assets/vendor/fontawesome/webfonts/fa-solid-900.html HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [12/May/2022:23:20:50 +0700] "GET /LdStore/product/270 HTTP/1.1" 200 110684
0:0:0:0:0:0:0:1 - - [12/May/2022:23:20:50 +0700] "GET /LdStore/template/user/wp-content/plugins/revslider/public/assets/js/rs6.mine434.js?ver=6.4.11 HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [12/May/2022:23:20:50 +0700] "GET /LdStore/template/user/images/ld-store-logo-bluemind.html HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [12/May/2022:23:20:50 +0700] "GET /LdStore/template/user/wp-content/themes/electro/assets/vendor/fontawesome/webfonts/fa-solid-900.html HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [12/May/2022:23:20:50 +0700] "GET /LdStore/product/Roboto-Regular.ttf HTTP/1.1" 400 640
0:0:0:0:0:0:0:1 - - [12/May/2022:23:21:05 +0700] "POST /LdStore/product/270 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [12/May/2022:23:21:05 +0700] "GET /LdStore/product/270 HTTP/1.1" 200 111811
0:0:0:0:0:0:0:1 - - [12/May/2022:23:21:05 +0700] "GET /LdStore/template/user/wp-content/plugins/revslider/public/assets/js/rs6.mine434.js?ver=6.4.11 HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [12/May/2022:23:21:05 +0700] "GET /LdStore/template/user/images/ld-store-logo-bluemind.html HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [12/May/2022:23:21:05 +0700] "GET /LdStore/template/user/wp-content/themes/electro/assets/vendor/fontawesome/webfonts/fa-solid-900.html HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [12/May/2022:23:21:06 +0700] "GET /LdStore/product/Roboto-Regular.ttf HTTP/1.1" 400 640
0:0:0:0:0:0:0:1 - - [12/May/2022:23:25:07 +0700] "GET /LdStore/admin/index HTTP/1.1" 200 2134
0:0:0:0:0:0:0:1 - - [12/May/2022:23:25:08 +0700] "GET /LdStore/admin/dang-xuat HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [12/May/2022:23:25:08 +0700] "GET /LdStore/admin/login HTTP/1.1" 200 3711
0:0:0:0:0:0:0:1 - - [12/May/2022:23:25:13 +0700] "POST /LdStore/admin/login HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [12/May/2022:23:25:14 +0700] "GET /LdStore/admin/index HTTP/1.1" 200 22653
0:0:0:0:0:0:0:1 - - [12/May/2022:23:25:19 +0700] "GET /LdStore/admin/index?s=MONTH HTTP/1.1" 200 22662
0:0:0:0:0:0:0:1 - - [12/May/2022:23:26:17 +0700] "GET /LdStore/admin/quan-ly-san-pham HTTP/1.1" 200 28826
0:0:0:0:0:0:0:1 - - [12/May/2022:23:27:26 +0700] "GET /LdStore/admin/them-san-pham HTTP/1.1" 200 17817
0:0:0:0:0:0:0:1 - - [12/May/2022:23:28:07 +0700] "GET /LdStore/admin/chi-tiet-san-pham/261 HTTP/1.1" 200 17715
0:0:0:0:0:0:0:1 - - [12/May/2022:23:28:07 +0700] "GET /LdStore/template/admin/fonts/Roboto/Roboto-Black.woff2 HTTP/1.1" 200 66148
0:0:0:0:0:0:0:1 - - [12/May/2022:23:30:05 +0700] "GET /LdStore/admin/bai-viet/261 HTTP/1.1" 200 8077
0:0:0:0:0:0:0:1 - - [12/May/2022:23:30:07 +0700] "GET /LdStore/admin/binh-luan/261 HTTP/1.1" 200 7873
0:0:0:0:0:0:0:1 - - [12/May/2022:23:30:14 +0700] "GET /LdStore/cua-hang HTTP/1.1" 200 120215
0:0:0:0:0:0:0:1 - - [12/May/2022:23:30:14 +0700] "GET /LdStore/template/user/wp-content/plugins/revslider/public/assets/js/rs6.mine434.js?ver=6.4.11 HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [12/May/2022:23:30:14 +0700] "GET /LdStore/template/user/images/ld-store-logo-bluemind.html HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [12/May/2022:23:30:14 +0700] "GET /LdStore/template/user/wp-content/themes/electro/assets/vendor/fontawesome/webfonts/fa-solid-900.html HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [12/May/2022:23:30:15 +0700] "GET /LdStore/product/167 HTTP/1.1" 200 119726
0:0:0:0:0:0:0:1 - - [12/May/2022:23:30:15 +0700] "GET /LdStore/template/user/wp-content/plugins/revslider/public/assets/js/rs6.mine434.js?ver=6.4.11 HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [12/May/2022:23:30:15 +0700] "GET /LdStore/template/user/images/ld-store-logo-bluemind.html HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [12/May/2022:23:30:15 +0700] "GET /LdStore/template/user/wp-content/themes/electro/assets/vendor/fontawesome/webfonts/fa-solid-900.html HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [12/May/2022:23:30:16 +0700] "GET /LdStore/product/Roboto-Regular.ttf HTTP/1.1" 400 640
0:0:0:0:0:0:0:1 - - [12/May/2022:23:31:12 +0700] "POST /LdStore/product/167 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [12/May/2022:23:31:12 +0700] "GET /LdStore/product/167 HTTP/1.1" 200 120970
0:0:0:0:0:0:0:1 - - [12/May/2022:23:31:12 +0700] "GET /LdStore/template/user/wp-content/plugins/revslider/public/assets/js/rs6.mine434.js?ver=6.4.11 HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [12/May/2022:23:31:12 +0700] "GET /LdStore/template/user/images/ld-store-logo-bluemind.html HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [12/May/2022:23:31:12 +0700] "GET /LdStore/template/user/wp-content/themes/electro/assets/vendor/fontawesome/webfonts/fa-solid-900.html HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [12/May/2022:23:31:12 +0700] "GET /LdStore/product/Roboto-Regular.ttf HTTP/1.1" 400 640
0:0:0:0:0:0:0:1 - - [12/May/2022:23:31:17 +0700] "POST /LdStore/product/167 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [12/May/2022:23:31:17 +0700] "GET /LdStore/product/167 HTTP/1.1" 200 122103
0:0:0:0:0:0:0:1 - - [12/May/2022:23:31:17 +0700] "GET /LdStore/template/user/wp-content/plugins/revslider/public/assets/js/rs6.mine434.js?ver=6.4.11 HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [12/May/2022:23:31:17 +0700] "GET /LdStore/template/user/images/ld-store-logo-bluemind.html HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [12/May/2022:23:31:18 +0700] "GET /LdStore/template/user/wp-content/themes/electro/assets/vendor/fontawesome/webfonts/fa-solid-900.html HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [12/May/2022:23:31:18 +0700] "GET /LdStore/product/Roboto-Regular.ttf HTTP/1.1" 400 640
0:0:0:0:0:0:0:1 - - [12/May/2022:23:31:25 +0700] "POST /LdStore/product/167 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [12/May/2022:23:31:25 +0700] "GET /LdStore/product/167 HTTP/1.1" 200 123505
0:0:0:0:0:0:0:1 - - [12/May/2022:23:31:25 +0700] "GET /LdStore/template/user/wp-content/plugins/revslider/public/assets/js/rs6.mine434.js?ver=6.4.11 HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [12/May/2022:23:31:25 +0700] "GET /LdStore/template/user/images/ld-store-logo-bluemind.html HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [12/May/2022:23:31:25 +0700] "GET /LdStore/template/user/wp-content/themes/electro/assets/vendor/fontawesome/webfonts/fa-solid-900.html HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [12/May/2022:23:31:26 +0700] "GET /LdStore/product/Roboto-Regular.ttf HTTP/1.1" 400 640
0:0:0:0:0:0:0:1 - - [12/May/2022:23:31:38 +0700] "GET /LdStore/admin/quan-ly-san-pham/?s=Amazfit+T-Rex+Pro HTTP/1.1" 200 11489
0:0:0:0:0:0:0:1 - - [12/May/2022:23:31:40 +0700] "GET /LdStore/admin/chi-tiet-san-pham/167 HTTP/1.1" 200 17840
0:0:0:0:0:0:0:1 - - [12/May/2022:23:32:20 +0700] "GET /LdStore/admin/bai-viet/167 HTTP/1.1" 200 12359
0:0:0:0:0:0:0:1 - - [12/May/2022:23:32:29 +0700] "GET /LdStore/admin/quan-ly-san-pham HTTP/1.1" 200 28826
0:0:0:0:0:0:0:1 - - [12/May/2022:23:32:40 +0700] "GET /LdStore/admin/quan-ly-san-pham/?s=Amazfit+T-Rex+Pro HTTP/1.1" 200 11489
0:0:0:0:0:0:0:1 - - [12/May/2022:23:32:42 +0700] "GET /LdStore/admin/chi-tiet-san-pham/167 HTTP/1.1" 200 17840
0:0:0:0:0:0:0:1 - - [12/May/2022:23:32:43 +0700] "GET /LdStore/admin/cap-nhat-san-pham/167 HTTP/1.1" 200 23836
0:0:0:0:0:0:0:1 - - [12/May/2022:23:32:49 +0700] "GET /LdStore/admin/quan-ly-san-pham HTTP/1.1" 200 28826
0:0:0:0:0:0:0:1 - - [12/May/2022:23:32:51 +0700] "GET /LdStore/admin/chi-tiet-san-pham/261 HTTP/1.1" 200 17715
0:0:0:0:0:0:0:1 - - [12/May/2022:23:32:52 +0700] "GET /LdStore/admin/bai-viet/261 HTTP/1.1" 200 8077
0:0:0:0:0:0:0:1 - - [12/May/2022:23:32:54 +0700] "GET /LdStore/admin/quan-ly-san-pham HTTP/1.1" 200 28826
0:0:0:0:0:0:0:1 - - [12/May/2022:23:32:56 +0700] "GET /LdStore/admin/quan-ly-san-pham/?s=Amazfit+T-Rex+Pro HTTP/1.1" 200 11489
0:0:0:0:0:0:0:1 - - [12/May/2022:23:32:58 +0700] "GET /LdStore/admin/chi-tiet-san-pham/167 HTTP/1.1" 200 17840
0:0:0:0:0:0:0:1 - - [12/May/2022:23:32:59 +0700] "GET /LdStore/admin/bai-viet/167 HTTP/1.1" 200 12359
0:0:0:0:0:0:0:1 - - [12/May/2022:23:33:10 +0700] "GET /LdStore/admin/quan-ly-san-pham HTTP/1.1" 200 28826
0:0:0:0:0:0:0:1 - - [12/May/2022:23:33:11 +0700] "GET /LdStore/admin/chi-tiet-san-pham/261 HTTP/1.1" 200 17715
0:0:0:0:0:0:0:1 - - [12/May/2022:23:33:14 +0700] "GET /LdStore/admin/cap-nhat-san-pham/261 HTTP/1.1" 200 17994
0:0:0:0:0:0:0:1 - - [12/May/2022:23:33:16 +0700] "POST /LdStore/admin/cap-nhat-san-pham/261 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [12/May/2022:23:33:16 +0700] "GET /LdStore/admin/cap-nhat-san-pham/261 HTTP/1.1" 200 20599
0:0:0:0:0:0:0:1 - - [12/May/2022:23:33:18 +0700] "GET /LdStore/admin/quan-ly-san-pham HTTP/1.1" 200 28826
0:0:0:0:0:0:0:1 - - [12/May/2022:23:33:19 +0700] "GET /LdStore/admin/cap-nhat-san-pham/261 HTTP/1.1" 200 20420
0:0:0:0:0:0:0:1 - - [12/May/2022:23:33:20 +0700] "GET /LdStore/admin/chi-tiet-san-pham/261 HTTP/1.1" 200 17726
0:0:0:0:0:0:0:1 - - [12/May/2022:23:33:21 +0700] "GET /LdStore/admin/bai-viet/261 HTTP/1.1" 200 9813
0:0:0:0:0:0:0:1 - - [12/May/2022:23:33:56 +0700] "GET /LdStore/admin/chi-tiet-san-pham/261 HTTP/1.1" 200 17726
0:0:0:0:0:0:0:1 - - [12/May/2022:23:34:04 +0700] "GET /LdStore/admin/quan-ly-san-pham/?s=Amazfit+T-Rex+Pro HTTP/1.1" 200 11489
0:0:0:0:0:0:0:1 - - [12/May/2022:23:34:06 +0700] "GET /LdStore/admin/chi-tiet-san-pham/167 HTTP/1.1" 200 17840
0:0:0:0:0:0:0:1 - - [12/May/2022:23:34:07 +0700] "GET /LdStore/admin/binh-luan/167 HTTP/1.1" 200 10719
0:0:0:0:0:0:0:1 - - [12/May/2022:23:36:28 +0700] "GET /LdStore/admin/cap-nhat-san-pham/167 HTTP/1.1" 200 23836
0:0:0:0:0:0:0:1 - - [12/May/2022:23:37:23 +0700] "GET /LdStore/admin/quan-ly-danh-muc HTTP/1.1" 200 20064
0:0:0:0:0:0:0:1 - - [12/May/2022:23:37:23 +0700] "GET /LdStore/admin/quan-ly-tin-tuc HTTP/1.1" 200 8206
0:0:0:0:0:0:0:1 - - [12/May/2022:23:38:54 +0700] "GET /LdStore/admin/quan-ly-hoa-don HTTP/1.1" 200 24846
0:0:0:0:0:0:0:1 - - [12/May/2022:23:39:54 +0700] "GET /LdStore/admin/quan-ly-tai-khoan HTTP/1.1" 200 22412
0:0:0:0:0:0:0:1 - - [12/May/2022:23:41:28 +0700] "GET /LdStore/admin/cap-nhat-tai-khoan/33 HTTP/1.1" 200 11480
0:0:0:0:0:0:0:1 - - [12/May/2022:23:41:30 +0700] "GET /LdStore/admin/doi-mat-khau/33 HTTP/1.1" 200 8821
0:0:0:0:0:0:0:1 - - [12/May/2022:23:42:32 +0700] "GET /LdStore/admin/quan-ly-tin-tuc HTTP/1.1" 200 17073
0:0:0:0:0:0:0:1 - - [12/May/2022:23:44:01 +0700] "GET /LdStore/admin/dang-xuat HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [12/May/2022:23:44:01 +0700] "GET /LdStore/admin/login HTTP/1.1" 200 3711
